12,4,03:50:56
13,4,03:50:56
12,4,03:50:56
13,2,03:50:56
13,2,03:50:56
11,4,03:50:56
11,2,03:50:56
13,4,03:50:56
13,2,03:50:56
12,2,03:50:56
11,2,03:50:56
11,2,03:50:56
13,2,03:50:56
12,2,03:50:56
11,2,03:50:56
13,2,03:50:57
12,2,03:50:57
12,2,03:50:57
11,0,03:50:57
9,2,03:50:57
12,2,03:50:57
11,2,03:50:57
11,2,03:50:57
10,2,03:50:57
12,2,03:50:57
11,2,03:50:57
10,2,03:50:57
11,2,03:50:57
11,2,03:50:57
11,2,03:50:57
11,2,03:50:58
12,2,03:50:58
12,2,03:50:58
12,2,03:50:58
10,2,03:50:58
12,2,03:50:58
12,2,03:50:58
14,2,03:50:58
14,2,03:50:58
13,2,03:50:58
11,2,03:50:58
11,2,03:50:59
12,0,03:50:59
12,0,03:50:59
12,0,03:50:59
11,0,03:50:59
14,2,03:50:59
12,2,03:50:59
10,0,03:50:59
11,0,03:50:59
12,0,03:50:59
12,0,03:50:59
13,2,03:50:59
16,3,03:50:59
16,5,03:51:00
17,5,03:51:00
16,5,03:51:00
15,4,03:51:00
16,4,03:51:00
16,4,03:51:00
16,4,03:51:00
15,4,03:51:00
16,4,03:51:00
15,0,03:51:00
16,0,03:51:00
17,3,03:51:00
18,2,03:51:00
18,2,03:51:00
16,0,03:51:01
17,0,03:51:01
16,0,03:51:01
16,0,03:51:01
15,0,03:51:01
14,0,03:51:01
14,0,03:51:01
14,0,03:51:01
15,0,03:51:01
16,0,03:51:01
13,0,03:51:01
13,0,03:51:01
15,4,03:51:01
15,2,03:51:01
14,2,03:51:02
14,2,03:51:02
15,2,03:51:02
15,4,03:51:02
15,2,03:51:02
15,2,03:51:02
14,2,03:51:02
16,2,03:51:02
16,4,03:51:02
14,2,03:51:02
14,4,03:51:02
14,2,03:51:02
15,5,03:51:02
14,2,03:51:03
14,2,03:51:03
14,2,03:51:03
13,2,03:51:03
12,4,03:51:03
13,5,03:51:03
15,6,03:51:03
14,6,03:51:03
15,6,03:51:03
16,6,03:51:03
15,6,03:51:03
14,6,03:51:03
16,9,03:51:03
16,9,03:51:03
17,9,03:51:03
16,6,03:51:04
15,4,03:51:04
15,4,03:51:04
14,4,03:51:04
13,4,03:51:04
14,4,03:51:04
13,4,03:51:04
11,4,03:51:04
12,4,03:51:04
13,6,03:51:04
12,4,03:51:04
15,6,03:51:04
14,6,03:51:04
14,6,03:51:04
14,6,03:51:05
15,8,03:51:05
15,8,03:51:05
13,8,03:51:05
13,8,03:51:05
13,6,03:51:05
14,8,03:51:05
13,8,03:51:05
13,6,03:51:05
12,4,03:51:05
12,6,03:51:05
14,6,03:51:05
14,6,03:51:05
15,7,03:51:05
14,4,03:51:05
13,4,03:51:06
15,6,03:51:06
13,4,03:51:06
15,6,03:51:06
15,6,03:51:06
15,6,03:51:06
13,4,03:51:06
14,4,03:51:06
14,4,03:51:06
14,4,03:51:06
12,4,03:51:06
12,4,03:51:06
12,4,03:51:06
13,2,03:51:06
15,7,03:51:07
12,4,03:51:07
13,6,03:51:07
15,6,03:51:07
14,6,03:51:07
14,7,03:51:07
14,6,03:51:07
14,6,03:51:07
14,6,03:51:07
14,5,03:51:07
15,6,03:51:07
17,6,03:51:07
16,5,03:51:07
14,4,03:51:07
15,4,03:51:07
12,4,03:51:08
13,4,03:51:08
14,4,03:51:08
15,6,03:51:08
15,6,03:51:08
13,4,03:51:08
13,4,03:51:08
12,4,03:51:08
15,8,03:51:08
15,8,03:51:08
16,8,03:51:08
15,5,03:51:08
14,5,03:51:08
18,9,03:51:08
15,6,03:51:08
15,6,03:51:09
17,7,03:51:09
18,7,03:51:09
17,7,03:51:09
16,6,03:51:09
16,5,03:51:09
16,5,03:51:09
15,5,03:51:09
15,4,03:51:09
15,5,03:51:09
15,5,03:51:09
16,6,03:51:09
15,5,03:51:09
14,5,03:51:09
16,5,03:51:10
14,5,03:51:10
15,5,03:51:10
16,7,03:51:10
14,3,03:51:10
14,5,03:51:10
13,5,03:51:10
14,4,03:51:10
13,6,03:51:10
12,4,03:51:10
13,4,03:51:10
14,4,03:51:10
14,6,03:51:10
17,10,03:51:10
16,9,03:51:10
16,10,03:51:11
15,9,03:51:11
16,9,03:51:11
16,10,03:51:11
15,8,03:51:11
13,4,03:51:11
13,5,03:51:11
13,4,03:51:11
14,4,03:51:11
13,2,03:51:11
14,7,03:51:11
14,7,03:51:11
14,7,03:51:11
13,8,03:51:11
12,7,03:51:12
12,7,03:51:12
12,6,03:51:12
11,4,03:51:12
11,4,03:51:12
12,5,03:51:12
12,5,03:51:12
11,5,03:51:12
11,5,03:51:12
9,3,03:51:12
9,3,03:51:12
9,3,03:51:12
7,2,03:51:12
6,0,03:51:13
7,3,03:51:13
9,2,03:51:13
10,5,03:51:13
10,3,03:51:13
11,5,03:51:13
9,2,03:51:13
10,4,03:51:13
10,4,03:51:13
10,4,03:51:13
11,6,03:51:13
11,6,03:51:14
9,2,03:51:14
13,6,03:51:14
12,4,03:51:14
11,4,03:51:14
13,4,03:51:14
9,2,03:51:16
9,2,03:51:16
9,2,03:51:16
8,2,03:51:16
8,2,03:51:16
9,2,03:51:16
9,2,03:51:16
9,2,03:51:16
9,2,03:51:16
9,2,03:51:16
8,2,03:51:17
9,2,03:51:17
9,2,03:51:17
9,2,03:51:17
8,0,03:51:17
9,0,03:51:17
9,0,03:51:17
10,0,03:51:17
9,0,03:51:17
10,0,03:51:17
10,0,03:51:17
10,0,03:51:17
10,0,03:51:17
10,0,03:51:17
9,0,03:51:18
9,0,03:51:18
9,0,03:51:18
9,0,03:51:18
9,0,03:51:18
9,0,03:51:18
10,2,03:51:18
11,3,03:51:18
9,3,03:51:18
9,3,03:51:18
10,3,03:51:18
11,3,03:51:18
10,3,03:51:18
10,0,03:51:19
9,0,03:51:19
9,0,03:51:19
9,0,03:51:19
9,0,03:51:19
10,0,03:51:19
9,0,03:51:19
11,0,03:51:19
11,0,03:51:19
11,0,03:51:19
10,0,03:51:19
10,2,03:51:19
10,3,03:51:19
9,3,03:51:20
10,3,03:51:20
12,3,03:51:20
11,3,03:51:20
12,3,03:51:20
11,3,03:51:20
11,2,03:51:20
11,2,03:51:20
12,2,03:51:20
13,2,03:51:20
14,2,03:51:20
10,0,03:51:20
11,2,03:51:20
11,2,03:51:20
11,2,03:51:20
12,2,03:51:21
12,2,03:51:21
12,2,03:51:21
13,2,03:51:21
11,0,03:51:21
11,0,03:51:21
11,2,03:51:21
12,2,03:51:21
11,0,03:51:21
12,2,03:51:21
12,2,03:51:21
12,2,03:51:21
13,2,03:51:21
12,2,03:51:22
11,2,03:51:22
10,0,03:51:22
11,0,03:51:22
10,0,03:51:22
11,0,03:51:22
11,2,03:51:22
10,2,03:51:22
10,2,03:51:22
10,2,03:51:22
8,0,03:51:22
12,0,03:51:22
14,2,03:51:22
11,0,03:51:22
11,0,03:51:23
12,2,03:51:23
12,2,03:51:23
12,2,03:51:23
12,2,03:51:23
11,2,03:51:23
11,2,03:51:23
12,2,03:51:23
13,2,03:51:23
14,4,03:51:23
15,4,03:51:23
15,2,03:51:23
14,0,03:51:23
14,4,03:51:24
14,4,03:51:24
14,2,03:51:24
13,4,03:51:24
11,0,03:51:24
13,2,03:51:24
12,2,03:51:24
13,4,03:51:24
13,4,03:51:24
13,4,03:51:24
12,4,03:51:24
12,4,03:51:24
13,4,03:51:24
12,4,03:51:24
13,2,03:51:24
13,2,03:51:25
11,4,03:51:25
11,2,03:51:25
13,4,03:51:25
13,2,03:51:25
12,2,03:51:25
11,2,03:51:25
11,2,03:51:25
13,2,03:51:25
12,2,03:51:25
11,2,03:51:25
13,2,03:51:25
12,2,03:51:25
12,2,03:51:26
11,0,03:51:26
9,2,03:51:26
12,2,03:51:26
11,2,03:51:26
11,2,03:51:26
10,2,03:51:26
12,2,03:51:26
11,2,03:51:26
10,2,03:51:26
11,2,03:51:26
11,2,03:51:27
11,2,03:51:27
11,2,03:51:27
12,2,03:51:27
12,2,03:51:27
12,2,03:51:27
10,2,03:51:27
12,2,03:51:27
12,2,03:51:27
14,2,03:51:27
14,2,03:51:27
13,2,03:51:28
9,2,03:51:29
9,2,03:51:29
9,2,03:51:29
8,2,03:51:29
8,2,03:51:29
9,2,03:51:29
9,2,03:51:30
9,2,03:51:30
9,2,03:51:30
9,2,03:51:30
8,2,03:51:30
9,2,03:51:30
9,2,03:51:30
9,2,03:51:30
8,0,03:51:30
9,0,03:51:30
9,0,03:51:30
10,0,03:51:30
9,0,03:51:30
10,0,03:51:31
10,0,03:51:31
10,0,03:51:31
10,0,03:51:31
10,0,03:51:31
9,0,03:51:31
9,0,03:51:31
9,0,03:51:31
9,0,03:51:31
9,0,03:51:31
9,0,03:51:31
10,2,03:51:31
11,3,03:51:31
9,3,03:51:32
9,3,03:51:32
10,3,03:51:32
11,3,03:51:32
10,3,03:51:32
10,0,03:51:32
9,0,03:51:32
9,0,03:51:32
9,0,03:51:32
9,0,03:51:32
10,0,03:51:33
9,0,03:51:33
11,0,03:51:33
11,0,03:51:33
11,0,03:51:33
10,0,03:51:33
10,2,03:51:33
10,3,03:51:33
9,3,03:51:33
10,3,03:51:33
12,3,03:51:33
11,3,03:51:33
12,3,03:51:33
11,3,03:51:33
11,2,03:51:34
11,2,03:51:34
12,2,03:51:34
13,2,03:51:34
14,2,03:51:34
10,0,03:51:34
11,2,03:51:34
11,2,03:51:34
11,2,03:51:34
12,2,03:51:34
12,2,03:51:34
12,2,03:51:34
13,2,03:51:34
11,0,03:51:35
11,0,03:51:35
11,2,03:51:35
12,2,03:51:35
11,0,03:51:35
12,2,03:51:35
12,2,03:51:35
12,2,03:51:35
13,2,03:51:35
12,2,03:51:35
11,2,03:51:35
10,0,03:51:35
11,0,03:51:35
10,0,03:51:35
11,0,03:51:36
11,2,03:51:36
10,2,03:51:36
10,2,03:51:36
10,2,03:51:36
8,0,03:51:36
12,0,03:51:36
14,2,03:51:36
11,0,03:51:36
11,0,03:51:36
12,2,03:51:36
12,2,03:51:36
12,2,03:51:36
12,2,03:51:36
11,2,03:51:37
11,2,03:51:37
12,2,03:51:37
13,2,03:51:37
14,4,03:51:37
15,4,03:51:37
15,2,03:51:37
14,0,03:51:37
14,4,03:51:37
14,4,03:51:37
14,2,03:51:37
13,4,03:51:37
11,0,03:51:37
13,2,03:51:38
12,2,03:51:38
13,4,03:51:38
13,4,03:51:38
13,4,03:51:38
12,4,03:51:38
12,4,03:51:38
13,4,03:51:38
12,4,03:51:38
13,2,03:51:38
13,2,03:51:38
11,4,03:51:38
11,2,03:51:38
13,4,03:51:38
13,2,03:51:39
12,2,03:51:39
11,2,03:51:39
11,2,03:51:39
13,2,03:51:39
12,2,03:51:39
11,2,03:51:39
13,2,03:51:39
12,2,03:51:39
12,2,03:51:39
11,0,03:51:39
9,2,03:51:39
12,2,03:51:39
11,2,03:51:39
11,2,03:51:40
10,2,03:51:40
12,2,03:51:40
11,2,03:51:40
10,2,03:51:40
11,2,03:51:40
11,2,03:51:40
11,2,03:51:40
11,2,03:51:40
12,2,03:51:40
12,2,03:51:40
12,2,03:51:40
10,2,03:51:40
12,2,03:51:41
12,2,03:51:41
14,2,03:51:41
14,2,03:51:41
13,2,03:51:41
11,2,03:51:41
11,2,03:51:41
12,0,03:51:41
12,0,03:51:41
12,0,03:51:41
11,0,03:51:41
14,2,03:51:41
12,2,03:51:41
10,0,03:51:42
11,0,03:51:42
12,0,03:51:42
12,0,03:51:42
13,2,03:51:42
16,3,03:51:42
16,5,03:51:42
17,5,03:51:42
16,5,03:51:42
15,4,03:51:42
16,4,03:51:42
16,4,03:51:42
16,4,03:51:42
15,4,03:51:42
16,4,03:51:43
15,0,03:51:43
16,0,03:51:43
17,3,03:51:43
18,2,03:51:43
18,2,03:51:43
16,0,03:51:43
17,0,03:51:43
16,0,03:51:43
16,0,03:51:43
15,0,03:51:43
14,0,03:51:43
14,0,03:51:43
14,0,03:51:44
15,0,03:51:44
16,0,03:51:44
13,0,03:51:44
13,0,03:51:44
15,4,03:51:44
15,2,03:51:44
14,2,03:51:44
14,2,03:51:44
15,2,03:51:44
15,4,03:51:44
15,2,03:51:44
15,2,03:51:44
14,2,03:51:44
16,2,03:51:45
16,4,03:51:45
14,2,03:51:45
14,4,03:51:45
14,2,03:51:45
15,5,03:51:45
14,2,03:51:45
14,2,03:51:45
14,2,03:51:45
13,2,03:51:45
12,4,03:51:45
13,5,03:51:45
15,6,03:51:45
14,6,03:51:45
15,6,03:51:46
16,6,03:51:46
15,6,03:51:46
14,6,03:51:46
16,9,03:51:46
16,9,03:51:46
17,9,03:51:46
16,6,03:51:46
15,4,03:51:46
15,4,03:51:46
14,4,03:51:46
13,4,03:51:46
14,4,03:51:46
13,4,03:51:46
11,4,03:51:47
12,4,03:51:47
13,6,03:51:47
12,4,03:51:47
15,6,03:51:47
14,6,03:51:47
14,6,03:51:47
14,6,03:51:47
15,8,03:51:47
15,8,03:51:47
13,8,03:51:47
13,8,03:51:47
13,6,03:51:47
14,8,03:51:48
13,8,03:51:48
13,6,03:51:48
12,4,03:51:48
12,6,03:51:48
14,6,03:51:48
14,6,03:51:48
15,7,03:51:48
14,4,03:51:48
13,4,03:51:48
15,6,03:51:48
13,4,03:51:48
15,6,03:51:48
15,6,03:51:49
15,6,03:51:49
13,4,03:51:49
14,4,03:51:49
14,4,03:51:49
14,4,03:51:49
12,4,03:51:49
12,4,03:51:49
12,4,03:51:49
13,2,03:51:49
15,7,03:51:49
12,4,03:51:49
13,6,03:51:49
15,6,03:51:49
14,6,03:51:50
14,7,03:51:50
14,6,03:51:50
14,6,03:51:50
14,6,03:51:50
14,5,03:51:50
15,6,03:51:50
17,6,03:51:50
16,5,03:51:50
14,4,03:51:50
15,4,03:51:50
12,4,03:51:50
13,4,03:51:50
14,4,03:51:51
15,6,03:51:51
15,6,03:51:51
13,4,03:51:51
13,4,03:51:51
12,4,03:51:51
15,8,03:51:51
15,8,03:51:51
16,8,03:51:51
15,5,03:51:51
14,5,03:51:51
18,9,03:51:51
15,6,03:51:52
15,6,03:51:52
17,7,03:51:52
18,7,03:51:52
17,7,03:51:52
16,6,03:51:52
16,5,03:51:52
16,5,03:51:52
15,5,03:51:52
15,4,03:51:52
15,5,03:51:52
15,5,03:51:53
16,6,03:51:53
15,5,03:51:53
14,5,03:51:53
16,5,03:51:53
14,5,03:51:53
15,5,03:51:53
16,7,03:51:53
14,3,03:51:53
14,5,03:51:53
13,5,03:51:53
14,4,03:51:53
13,6,03:51:53
12,4,03:51:54
13,4,03:51:54
14,4,03:51:54
14,6,03:51:54
17,10,03:51:54
16,9,03:51:54
16,10,03:51:54
15,9,03:51:54
16,9,03:51:54
16,10,03:51:54
15,8,03:51:54
13,4,03:51:54
13,5,03:51:54
13,4,03:51:55
14,4,03:51:55
13,2,03:51:55
14,7,03:51:55
14,7,03:51:55
14,7,03:51:55
13,8,03:51:55
12,7,03:51:55
12,7,03:51:55
12,6,03:51:55
11,4,03:51:55
11,4,03:51:55
12,5,03:51:56
12,5,03:51:56
11,5,03:51:56
11,5,03:51:56
9,3,03:51:56
9,3,03:51:56
9,3,03:51:56
7,2,03:51:56
6,0,03:51:56
7,3,03:51:56
9,2,03:51:56
10,5,03:51:56
10,3,03:51:56
11,5,03:51:57
9,2,03:51:57
10,4,03:51:57
10,4,03:51:57
10,4,03:51:57
11,6,03:51:57
11,6,03:51:57
9,2,03:51:57
13,6,03:51:57
12,4,03:51:57
11,4,03:51:57
13,4,03:51:57
12,4,03:51:57
11,4,03:51:57
13,6,03:51:58
13,6,03:51:58
14,8,03:51:58
14,8,03:51:58
12,6,03:51:58
14,10,03:51:58
14,8,03:51:58
13,7,03:51:58
13,7,03:51:58
13,7,03:51:58
13,7,03:51:58
13,7,03:51:58
12,5,03:51:58
12,2,03:51:59
11,2,03:51:59
12,2,03:51:59
12,6,03:51:59
12,6,03:51:59
13,5,03:51:59
12,5,03:51:59
13,5,03:51:59
12,5,03:51:59
14,7,03:51:59
13,7,03:51:59
12,5,03:52:00
13,7,03:52:00
12,5,03:52:00
14,7,03:52:00
14,7,03:52:00
16,10,03:52:00
16,10,03:52:00
14,9,03:52:00
15,7,03:52:00
15,7,03:52:00
14,6,03:52:00
13,4,03:52:00
14,4,03:52:00
15,4,03:52:01
14,2,03:52:01
14,2,03:52:01
14,2,03:52:01
15,5,03:52:01
13,4,03:52:01
12,3,03:52:01
13,4,03:52:01
13,4,03:52:01
13,4,03:52:01
12,4,03:52:01
12,2,03:52:01
12,2,03:52:02
10,2,03:52:02
10,2,03:52:02
12,5,03:52:02
12,5,03:52:02
12,5,03:52:02
11,3,03:52:02
10,3,03:52:02
12,5,03:52:02
11,5,03:52:02
11,4,03:52:02
13,6,03:52:02
11,4,03:52:03
11,4,03:52:03
12,6,03:52:03
12,6,03:52:03
14,6,03:52:03
13,4,03:52:03
15,6,03:52:03
13,6,03:52:03
15,8,03:52:03
13,6,03:52:03
12,5,03:52:03
12,7,03:52:03
15,9,03:52:03
15,9,03:52:04
12,4,03:52:04
13,4,03:52:04
13,2,03:52:04
13,4,03:52:04
13,4,03:52:04
13,5,03:52:04
10,2,03:52:04
12,5,03:52:04
13,5,03:52:04
13,5,03:52:04
12,5,03:52:05
12,5,03:52:05
12,5,03:52:05
13,5,03:52:05
15,7,03:52:05
14,7,03:52:05
13,5,03:52:05
13,5,03:52:05
12,4,03:52:05
14,7,03:52:05
14,7,03:52:05
14,7,03:52:05
14,7,03:52:05
13,5,03:52:06
12,4,03:52:06
12,4,03:52:06
12,4,03:52:06
12,4,03:52:06
11,2,03:52:06
9,2,03:52:06
10,2,03:52:06
11,2,03:52:06
9,2,03:52:06
9,2,03:52:06
7,2,03:52:06
8,2,03:52:06
8,2,03:52:06
10,2,03:52:07
11,4,03:52:07
9,2,03:52:07
9,2,03:52:07
10,4,03:52:07
9,2,03:52:07
10,2,03:52:07
12,4,03:52:07
11,2,03:52:07
13,4,03:52:07
13,5,03:52:07
14,5,03:52:07
13,5,03:52:07
12,5,03:52:07
12,5,03:52:08
12,4,03:52:08
12,4,03:52:08
12,4,03:52:08
13,4,03:52:08
13,4,03:52:08
11,2,03:52:08
12,4,03:52:08
12,4,03:52:08
11,2,03:52:08
11,2,03:52:08
13,4,03:52:08
15,6,03:52:08
13,2,03:52:08
14,5,03:52:09
13,4,03:52:09
13,6,03:52:09
13,4,03:52:09
12,2,03:52:09
12,4,03:52:09
13,6,03:52:09
13,6,03:52:09
12,6,03:52:09
11,6,03:52:09
10,4,03:52:09
11,6,03:52:09
11,6,03:52:09
11,6,03:52:09
11,6,03:52:10
11,6,03:52:10
9,4,03:52:10
9,2,03:53:27
9,2,03:53:27
9,2,03:53:28
8,2,03:53:28
8,2,03:53:28
9,2,03:53:28
9,2,03:53:28
9,2,03:53:28
9,2,03:53:28
9,2,03:53:28
8,2,03:53:28
9,2,03:53:28
9,2,03:53:28
9,2,03:53:28
8,0,03:53:28
9,0,03:53:28
9,0,03:53:29
10,0,03:53:29
9,0,03:53:29
10,0,03:53:29
10,0,03:53:29
10,0,03:53:29
10,0,03:53:29
10,0,03:53:29
9,0,03:53:29
9,0,03:53:29
9,0,03:53:29
9,0,03:53:29
9,0,03:53:29
9,0,03:53:29
10,2,03:53:29
11,3,03:53:29
9,3,03:53:30
9,3,03:53:30
10,3,03:53:30
11,3,03:53:30
10,3,03:53:30
10,0,03:53:30
9,0,03:53:30
9,0,03:53:30
9,0,03:53:30
9,0,03:53:30
10,0,03:53:30
9,0,03:53:30
11,0,03:53:30
11,0,03:53:30
11,0,03:53:31
10,0,03:53:31
10,2,03:53:31
10,3,03:53:31
9,3,03:53:31
10,3,03:53:31
12,3,03:53:31
11,3,03:53:31
12,3,03:53:31
11,3,03:53:31
11,2,03:53:31
11,2,03:53:31
12,2,03:53:31
13,2,03:53:31
14,2,03:53:31
10,0,03:53:32
11,2,03:53:32
11,2,03:53:32
11,2,03:53:32
12,2,03:53:32
12,2,03:53:32
12,2,03:53:32
13,2,03:53:32
11,0,03:53:32
11,0,03:53:32
11,2,03:53:32
12,2,03:53:32
11,0,03:53:32
12,2,03:53:32
12,2,03:53:33
12,2,03:53:33
13,2,03:53:33
12,2,03:53:33
11,2,03:53:33
10,0,03:53:33
11,0,03:53:33
10,0,03:53:33
11,0,03:53:33
11,2,03:53:33
10,2,03:53:33
10,2,03:53:33
10,2,03:53:33
8,0,03:53:34
12,0,03:53:34
14,2,03:53:34
11,0,03:53:34
11,0,03:53:34
12,2,03:53:34
12,2,03:53:34
12,2,03:53:34
12,2,03:53:34
11,2,03:53:34
11,2,03:53:34
12,2,03:53:34
13,2,03:53:34
14,4,03:53:34
15,4,03:53:34
15,2,03:53:35
14,0,03:53:35
14,4,03:53:35
14,4,03:53:35
14,2,03:53:35
13,4,03:53:35
11,0,03:53:35
13,2,03:53:35
12,2,03:53:35
13,4,03:53:35
13,4,03:53:35
13,4,03:53:35
12,4,03:53:35
12,4,03:53:35
13,4,03:53:35
12,4,03:53:36
13,2,03:53:36
13,2,03:53:36
11,4,03:53:36
11,2,03:53:36
13,4,03:53:36
13,2,03:53:36
12,2,03:53:36
11,2,03:53:36
11,2,03:53:36
13,2,03:53:36
12,2,03:53:36
11,2,03:53:36
13,2,03:53:36
12,2,03:53:36
12,2,03:53:37
11,0,03:53:37
9,2,03:53:37
12,2,03:53:37
11,2,03:53:37
11,2,03:53:37
10,2,03:53:37
12,2,03:53:37
11,2,03:53:37
10,2,03:53:37
11,2,03:53:37
11,2,03:53:37
11,2,03:53:37
11,2,03:53:37
12,2,03:53:37
12,2,03:53:38
12,2,03:53:38
10,2,03:53:38
12,2,03:53:38
12,2,03:53:38
14,2,03:53:38
14,2,03:53:38
13,2,03:53:38
11,2,03:53:38
11,2,03:53:38
12,0,03:53:38
12,0,03:53:38
12,0,03:53:38
11,0,03:53:39
14,2,03:53:39
12,2,03:53:39
10,0,03:53:39
11,0,03:53:39
12,0,03:53:39
12,0,03:53:39
13,2,03:53:39
16,3,03:53:39
16,5,03:53:39
17,5,03:53:39
16,5,03:53:39
15,4,03:53:39
16,4,03:53:39
16,4,03:53:39
16,4,03:53:39
15,4,03:53:40
16,4,03:53:40
15,0,03:53:40
16,0,03:53:40
17,3,03:53:40
18,2,03:53:40
18,2,03:53:40
16,0,03:53:40
17,0,03:53:40
16,0,03:53:40
16,0,03:53:40
15,0,03:53:40
14,0,03:53:40
14,0,03:53:40
14,0,03:53:41
15,0,03:53:41
16,0,03:53:41
13,0,03:53:41
13,0,03:53:41
15,4,03:53:41
15,2,03:53:41
14,2,03:53:41
14,2,03:53:41
15,2,03:53:41
15,4,03:53:41
15,2,03:53:41
15,2,03:53:41
14,2,03:53:41
16,2,03:53:41
16,4,03:53:41
14,2,03:53:42
14,4,03:53:42
14,2,03:53:42
15,5,03:53:42
14,2,03:53:42
14,2,03:53:42
14,2,03:53:42
13,2,03:53:42
12,4,03:53:42
13,5,03:53:42
15,6,03:53:42
14,6,03:53:42
15,6,03:53:42
16,6,03:53:42
15,6,03:53:43
14,6,03:53:43
16,9,03:53:43
16,9,03:53:43
17,9,03:53:43
16,6,03:53:43
15,4,03:53:43
15,4,03:53:43
14,4,03:53:43
13,4,03:53:43
14,4,03:53:43
13,4,03:53:43
11,4,03:53:43
12,4,03:53:43
13,6,03:53:43
12,4,03:53:44
15,6,03:53:44
14,6,03:53:44
14,6,03:53:44
14,6,03:53:44
15,8,03:53:44
15,8,03:53:44
13,8,03:53:44
13,8,03:53:44
13,6,03:53:44
14,8,03:53:44
13,8,03:53:44
13,6,03:53:44
12,4,03:53:44
12,6,03:53:45
14,6,03:53:45
14,6,03:53:45
15,7,03:53:45
14,4,03:53:45
